"external_ref","ref","source","country","currency","amount","rate","amount_usd","date_time","date","status","is_accepted","has_cvv_provided","is_chargeback"
rqSEj8n9bPR_e8LaS2Kh1,evt_1E4Qf0dz6k72QooPmLovmpv,GLOBALPAY,US,USD,84857.88,1.0,84857.88,2019-04-07 21:12:00.000 +0200,2019-04-07,true,true,false,false
oU5-qLLHHVw2TApeG0uJo,evt_1EKM-k1ULIsbZdQ8C9Q10t1,GLOBALPAY,MX,MXN,93310.26,25.069227838604313,3722.1034728604905,2019-04-07 02:00:00.000 +0200,2019-04-07,true,true,false,false
uCkisoOn2MxAudEjAla3l,evt_1EtkYEWZ3OJX34EV_k49cEA,GLOBALPAY,MX,MXN,93106.06,25.069227838604313,3713.958028520735,2019-04-07 06:48:00.000 +0200,2019-04-07,true,true,false,false
tZtnpcRecQ4Qk-jLcRoJK,evt_1Ek9SbPBj3_JBR_yb6tJU7X,GLOBALPAY,MX,MXN,93425.01,25.069227838604313,3726.680797728203,2019-04-07 11:36:00.000 +0200,2019-04-07,true,true,false,false
U-dwLLLdwsgD1bBtjYbY-,evt_1Eu9doW7YkBQvzchkHpXQxO,GLOBALPAY,MX,MXN,93617.67,25.069227838604313,3734.365916761001,2019-04-07 16:24:00.000 +0200,2019-04-07,true,false,false,false
D-BxkRIDxvkmrkfVTINSq,evt_1EuMJVsEZ5xjCLATmfMUnCT,GLOBALPAY,MX,MXN,93982.21,25.069227838604313,3748.907250157742,2019-04-07 21:12:00.000 +0200,2019-04-07,true,true,false,false
PCrpt4MIWqKy1i-ocmezv,evt_1EV_tXL1-19Lh91kS9Q9qWJ,GLOBALPAY,UK,GBP,84433.41,0.720107541860886,117251.11194059855,2019-04-07 02:00:00.000 +0200,2019-04-07,true,false,false,false
"2VmNeOcGm16mn0FktJWGZ",evt_1EOdqhgFGrGqE5MxxaiQ9nr,GLOBALPAY,UK,GBP,84740.64,0.720107541860886,117677.75654871647,2019-04-07 06:48:00.000 +0200,2019-04-07,true,true,false,false
atIVtQCynfSCZz4c57nzq,evt_1E5igIPMCqqP0Zhci46chHM,GLOBALPAY,UK,GBP,84664.31,0.720107541860886,117571.75849208905,2019-04-07 11:36:00.000 +0200,2019-04-07,true,true,false,false
ttpD2Va4p-y55QWTDz0qy,evt_1EXKr1O77B9SVlYjXLDi4GS,GLOBALPAY,UK,GBP,85079.35,0.720107541860886,118148.11684951921,2019-04-07 16:24:00.000 +0200,2019-04-07,true,true,false,false
UYn5HMCQLT_IOb9vYZehF,evt_1EYqV4yXXiFRrn_9L4BJlKK,GLOBALPAY,UK,GBP,85286.57,0.720107541860886,118435.8794237932,2019-04-07 21:12:00.000 +0200,2019-04-07,true,false,false,false
-lhFXrJIeEKIgDH601hPu,evt_1EI5QM04_XEpJ6KKx_Lcc9V,GLOBALPAY,FR,EUR,92720.92,0.8211699768716697,112913.18802622295,2019-04-07 02:00:00.000 +0200,2019-04-07,true,true,false,false
g7I5YZ8NstQoOH5lz9qQo,evt_1EKWEQ-7oOUpgTAhxpb4Bd9,GLOBALPAY,FR,EUR,92906.32,0.8211699768716697,113138.9634505831,2019-04-07 06:48:00.000 +0200,2019-04-07,true,true,false,false
NPaZX3aGraWBc6EtNUIsE,evt_1Er_wx8izFp_IYN-Idc01nM,GLOBALPAY,FR,EUR,92707.46,0.8211699768716697,112896.7967791254,2019-04-07 11:36:00.000 +0200,2019-04-07,true,false,false,false
kIxKNLFEmonKhFDphy90b,evt_1E8sA3bPABgbMo-1tSfmhMS,GLOBALPAY,FR,EUR,92741.29,0.8211699768716697,112937.99409631042,2019-04-07 16:24:00.000 +0200,2019-04-07,true,true,false,false
FDdQBkgqrgETRh5GpN9TS,evt_1EZtruElLrwuyIR01lW1aN2,GLOBALPAY,FR,EUR,93048.74,0.8211699768716697,113312.39891950095,2019-04-07 21:12:00.000 +0200,2019-04-07,true,true,false,false
brob73Qpu7GbqPgeKQ3ho,evt_1E9DovCuAhyyCMS-1oiSqQ1,GLOBALPAY,CA,CAD,92335.1,1.3991897378721092,65991.83620401863,2019-04-07 02:00:00.000 +0200,2019-04-07,true,false,false,false
p7MW5rl9crU3FsTdwkpkx,evt_1ESQdqOKuCqv8zHlFwv1l0-,GLOBALPAY,CA,CAD,92431.43,1.3991897378721092,66060.68319266685,2019-04-07 06:48:00.000 +0200,2019-04-07,true,false,false,false
McIhN-DtWNpen3X5N2XqG,evt_1ElL2R9rMQaq2RcMzzUbVKi,GLOBALPAY,CA,CAD,92352.84,1.3991897378721092,66004.51497053601,2019-04-07 11:36:00.000 +0200,2019-04-07,true,false,false,false
yQfpb3wLPTpbmeFo3xBPi,evt_1EswExvmLsZQ76QER6QS1BD,GLOBALPAY,CA,CAD,92626.79,1.3991897378721092,66200.30685821568,2019-04-07 16:24:00.000 +0200,2019-04-07,true,true,false,false
M92uxRSvuWmnb-pyXY_Lj,evt_1EWRaId5wKM2z49m-yAEOcx,GLOBALPAY,CA,CAD,92517.63,1.3991897378721092,66122.29027687197,2019-04-07 21:12:00.000 +0200,2019-04-07,true,true,false,false
Bm4j4zbzB22wVRoQLNGxN,evt_1E4ybw6whRZ_IZif4Y1jGyr,GLOBALPAY,AE,USD,101999.8,1.0,101999.8,2019-04-07 02:00:00.000 +0200,2019-04-07,true,false,false,false
wVNV72KiA3OZq9lgJnmN3,evt_1ENCKY71zwgAEGff1zeEQAp,GLOBALPAY,AE,USD,102592.99,1.0,102592.99,2019-04-07 06:48:00.000 +0200,2019-04-07,true,true,false,false
OFNc-jSH2rv3Ox-P7uwh5,evt_1EiktWc0vRH-X8AtVrO6yJs,GLOBALPAY,AE,USD,102512.4,1.0,102512.4,2019-04-07 11:36:00.000 +0200,2019-04-07,true,false,false,false
qT6AEFI3sZtxJXe5HwX8i,evt_1EUJyE768mchbeqqvaHHHJ0,GLOBALPAY,AE,USD,102418.73,1.0,102418.73,2019-04-07 16:24:00.000 +0200,2019-04-07,true,false,false,false
ud59o2Km3vsKI_5QrJ-rB,evt_1ENBWrQ0E5pUdsvha1R-v82,GLOBALPAY,AE,USD,102292.0,1.0,102292.0,2019-04-07 21:12:00.000 +0200,2019-04-07,true,true,false,false
Cr1Tqk2Kuz2rmWvADJT91,evt_1EnMr3GkHUvxO5F8J3yQgPI,GLOBALPAY,US,USD,84963.35,1.0,84963.35,2019-04-08 02:00:00.000 +0200,2019-04-08,true,true,false,false
crrEqm2Wnj6HvZCzFjnWZ,evt_1E_5fwDiOIjLg1B0mO0vidw,GLOBALPAY,US,USD,85442.96,1.0,85442.96,2019-04-08 06:48:00.000 +0200,2019-04-08,true,false,false,false
_ZhdA5GjjrPkYxkD9kjsb,evt_1EMiTbFisjga92lPZ83dT9P,GLOBALPAY,US,USD,85933.13,1.0,85933.13,2019-04-08 11:36:00.000 +0200,2019-04-08,true,true,false,false
eAxMpEdpIiLNOqoYTXykw,evt_1ErO-D93_WLEvHnSZzAb5fN,GLOBALPAY,US,USD,86456.19,1.0,86456.19,2019-04-08 16:24:00.000 +0200,2019-04-08,true,true,false,false
IfHBDTJs64KG7ppQneWvC,evt_1Eb9XS4fWDAQuLJ0h_w2DA0,GLOBALPAY,US,USD,86210.13,1.0,86210.13,2019-04-08 21:12:00.000 +0200,2019-04-08,true,true,false,false
"1h3IUX5e5cq7VD91Tpfjx",evt_1EOJhWPicQFYtmIqL0ML5aa,GLOBALPAY,MX,MXN,93799.29,25.069602974031923,3741.5546667077647,2019-04-08 02:00:00.000 +0200,2019-04-08,true,false,false,false
zn20TufzuCHiUB17hRXUw,evt_1EAogY-_K-cJJPrjlaZ6Rr4,GLOBALPAY,MX,MXN,94351.75,25.069602974031923,3763.591712949473,2019-04-08 06:48:00.000 +0200,2019-04-08,true,false,false,false
xUIWZrlpp2Ee_e8yx4EkU,evt_1E00JI53nJyhial8cyronuc,GLOBALPAY,MX,MXN,94618.32,25.069602974031923,3774.2249088670997,2019-04-08 11:36:00.000 +0200,2019-04-08,true,true,false,false
TMUBqQTsp71Lt3PgM_q94,evt_1Emgfoz9f-UVoooT2QjHD81,GLOBALPAY,MX,MXN,95081.43,25.069602974031923,3792.6978779236774,2019-04-08 16:24:00.000 +0200,2019-04-08,true,false,false,false
DXLKaxNMlh6oCzxEgr2es,evt_1E5bNCNJ8INyhcTC4kfwcs6,GLOBALPAY,MX,MXN,95387.37,25.069602974031923,3804.90150158365,2019-04-08 21:12:00.000 +0200,2019-04-08,true,false,false,false
xDgWV5T-vA--0uNzIGG_0,evt_1E5gkbI5vqkV9C3HVVNo0TH,GLOBALPAY,UK,GBP,85028.33,0.7185226405940074,118337.71852993598,2019-04-08 02:00:00.000 +0200,2019-04-08,true,true,false,false
fmyVTAPzQN_xfmRX20rbA,evt_1EfRo3Zw4svio33gaS3g1Uv,GLOBALPAY,UK,GBP,84893.73,0.7185226405940074,118150.3897077172,2019-04-08 06:48:00.000 +0200,2019-04-08,true,true,false,false
"8wPt6k5hQQLCBXzkpaHtH",evt_1EYmptM8v4rg-Wwg9DtGSEL,GLOBALPAY,UK,GBP,84735.92,0.7185226405940074,117930.75849349474,2019-04-08 11:36:00.000 +0200,2019-04-08,true,true,false,false
XT-zAdV5rslc4TecjXkhi,evt_1Eikpet6LcjaNJbUYebl8Jg,GLOBALPAY,UK,GBP,85190.46,0.7185226405940074,118563.36208080026,2019-04-08 16:24:00.000 +0200,2019-04-08,true,false,false,false
dHWZk8d0Sxf37CB15vjjT,evt_1ErIAexCadS7WXv1aarfy0R,GLOBALPAY,UK,GBP,84995.53,0.7185226405940074,118292.06930728535,2019-04-08 21:12:00.000 +0200,2019-04-08,true,true,false,false
"1_lTgQSmejXuDvhovsxTc",evt_1ERQ71npdQ1jc4v6Zn6yFmV,GLOBALPAY,FR,EUR,93525.68,0.8284878242736496,112887.21120554266,2019-04-08 02:00:00.000 +0200,2019-04-08,true,true,false,false
xnAE98qLVoq-4GJmC6oaU,evt_1EHcr6jk_ggNHblUSgNZ1vU,GLOBALPAY,FR,EUR,93825.9,0.8284878242736496,113249.58225216993,2019-04-08 06:48:00.000 +0200,2019-04-08,true,true,false,false
-wkz_Eyg0CSmcRKV2lnB-,evt_1E7rj9zvgHyHyMNrQxNRGK9,GLOBALPAY,FR,EUR,93575.21,0.8284878242736496,112946.99482402061,2019-04-08 11:36:00.000 +0200,2019-04-08,true,true,false,false
Ztg18iRTxTTDlr0lrBYUq,evt_1EpOqe_NXiSFQIataW-KZcV,GLOBALPAY,FR,EUR,93580.51,0.8284878242736496,112953.39202123306,2019-04-08 16:24:00.000 +0200,2019-04-08,true,false,true,false
VNjgbP8ygYz4axRFVySGs,evt_1ELxURmbGgpZAQgKWswS_k8,GLOBALPAY,FR,EUR,93470.03,0.8284878242736496,112820.04063481184,2019-04-08 21:12:00.000 +0200,2019-04-08,true,true,false,false
KOxGd4Z_TcPUei_iHpu-f,evt_1E_Cd2QdSZM4j2W3IKxrk4Q,GLOBALPAY,CA,CAD,92631.33,1.4056153409250514,65900.90994527584,2019-04-08 02:00:00.000 +0200,2019-04-08,true,false,false,false
"8Jphs9vv3Lu_T4r9ulzt9",evt_1Ec-zOh_f1Z18qABTlFqawq,GLOBALPAY,CA,CAD,92483.15,1.4056153409250514,65795.48992339241,2019-04-08 06:48:00.000 +0200,2019-04-08,true,false,false,false
yMEmuZ4ydmsYOUUGWVb0B,evt_1ESgQqzU-xQnYR-O-vJdERG,GLOBALPAY,CA,CAD,92697.25,1.4056153409250514,65947.80755522694,2019-04-08 11:36:00.000 +0200,2019-04-08,true,false,false,false
iUbMJ7d5f9tvpycMRKh4d,evt_1EswVlvN1eubPTkdR6hehSK,GLOBALPAY,CA,CAD,93315.49,1.4056153409250514,66387.64339224416,2019-04-08 16:24:00.000 +0200,2019-04-08,true,true,false,false
tTGml3LzfxIC81jN7vB-a,evt_1ETXhy9N9ADlzUIh6oDqUk7,GLOBALPAY,CA,CAD,93765.1,1.4056153409250514,66707.51041909668,2019-04-08 21:12:00.000 +0200,2019-04-08,true,true,false,false
H4pSHptN84gPd6p8ZQPi5,evt_1EuKLwOEYQf5KRv0mF7CQ1e,GLOBALPAY,AE,USD,102771.29,1.0,102771.29,2019-04-08 02:00:00.000 +0200,2019-04-08,true,true,false,false
gJotBQ4se4P8Okp1r6waf,evt_1Ev-gkE2RkxVAem4RgAZ4Fn,GLOBALPAY,AE,USD,103262.89,1.0,103262.89,2019-04-08 06:48:00.000 +0200,2019-04-08,true,true,false,false
As1eNjhFaQYARELpyXj70,evt_1Ec-61CRXk0y5aSM2G3Se2N,GLOBALPAY,AE,USD,103043.42,1.0,103043.42,2019-04-08 11:36:00.000 +0200,2019-04-08,true,false,false,false
RHvP9ktBIc7e1JAQIw01x,evt_1Ep95Wmoa__mp0GXfbPsZ75,GLOBALPAY,AE,USD,102751.05,1.0,102751.05,2019-04-08 16:24:00.000 +0200,2019-04-08,true,true,false,false
Hzi-dhEQtoN_NvBrVnAJ7,evt_1EPt2UH7P03TLp062Xs0gcG,GLOBALPAY,AE,USD,103441.33,1.0,103441.33,2019-04-08 21:12:00.000 +0200,2019-04-08,true,false,false,false
CqjuDXZDfsEiuoU_9hW0S,evt_1EInxZJMsV5lPAvtgnpGWfD,GLOBALPAY,US,USD,86043.29,1.0,86043.29,2019-04-09 02:00:00.000 +0200,2019-04-09,true,true,false,false
uZ6Y3r8lDpezTdpfiPKL7,evt_1EJKyMSbYGgYWpwPAN7G5M8,GLOBALPAY,US,USD,85820.8,1.0,85820.8,2019-04-09 06:48:00.000 +0200,2019-04-09,true,false,false,false
qK_it9jdfukvkH9EbI7K7,evt_1EbrM2e_iouZklHGDvgXwdT,GLOBALPAY,US,USD,85977.04,1.0,85977.04,2019-04-09 11:36:00.000 +0200,2019-04-09,true,true,false,false
wgm3EF3-HEKM0MVvgEXPQ,evt_1ES01ZtQNKsXRU1OCNUeano,GLOBALPAY,US,USD,86192.82,1.0,86192.82,2019-04-09 16:24:00.000 +0200,2019-04-09,true,true,false,false
WvB5edYwzX5yIRxKVfub2,evt_1EZueYwnYdkS_lOyP_l_QkO,GLOBALPAY,US,USD,86786.17,1.0,86786.17,2019-04-09 21:12:00.000 +0200,2019-04-09,true,true,false,false
vm-nQyBsBlqvWxEZ5yLTb,evt_1EdOp4KjhTC889odD0-ow1s,GLOBALPAY,MX,MXN,95779.32,25.06525747274116,3821.1983301652276,2019-04-09 02:00:00.000 +0200,2019-04-09,true,true,false,false
"249oUShwGulqnlzw_zEFc",evt_1EjGTDFLhTGn_YphZyZ6z95,GLOBALPAY,MX,MXN,95979.07,25.06525747274116,3829.1675281763482,2019-04-09 06:48:00.000 +0200,2019-04-09,true,true,false,false
SWnNkUsncHeUhylo56NB1,evt_1E9wTXtQeRJioBhfEzlxxvh,GLOBALPAY,MX,MXN,95830.59,25.06525747274116,3823.243790901298,2019-04-09 11:36:00.000 +0200,2019-04-09,true,true,false,false
HlwfknwEMrBv9Ao2KM28S,evt_1E2aMoujTiTM0m7rC6IKqup,GLOBALPAY,MX,MXN,95808.27,25.06525747274116,3822.3533153087665,2019-04-09 16:24:00.000 +0200,2019-04-09,true,true,false,false
NfWctV6bFKrGTHHZOH4GC,evt_1EoFf7UUXtBOimNuLHH_u8I,GLOBALPAY,MX,MXN,95776.78,25.06525747274116,3821.096994681131,2019-04-09 21:12:00.000 +0200,2019-04-09,true,true,false,false
djqU0qIkO8hkgjwmqYr6B,evt_1E20y-qnv5pRsf0DILR0U0A,GLOBALPAY,UK,GBP,85065.3,0.7207749616963867,118019.2216996464,2019-04-09 02:00:00.000 +0200,2019-04-09,true,false,false,false
"0mk1N2yi9dT7UtprCFseM",evt_1EDYzuaw-vuj5xhnAQj-IEm,GLOBALPAY,UK,GBP,85756.88,0.7207749616963867,118978.71673866986,2019-04-09 06:48:00.000 +0200,2019-04-09,true,true,false,false
"82vjEeBxANvyk1wA7MQdh",evt_1ErJ8AqdTvmYi9o9eZEDZlz,GLOBALPAY,UK,GBP,86064.26,0.7207749616963867,119405.17439374233,2019-04-09 11:36:00.000 +0200,2019-04-09,true,true,false,false
goAXQ6LriLrm62eGZ_AbB,evt_1EW2WFV756MkCmOY4RTNOb2,GLOBALPAY,UK,GBP,86535.26,0.7207749616963867,120058.63771451512,2019-04-09 16:24:00.000 +0200,2019-04-09,true,false,false,false
"9wOToQMSRGRfKBiqTAzJp",evt_1Evk1eFkjUhsXNqAAiHyPW7,GLOBALPAY,UK,GBP,87148.99,0.7207749616963867,120910.12400720702,2019-04-09 21:12:00.000 +0200,2019-04-09,true,false,false,false
yJUnqnMcsITyz4vURi0bU,evt_1E9dVKAvaqoSs4Ij8_Xu-hK,GLOBALPAY,FR,EUR,93327.24,0.8317373082191125,112207.59136058127,2019-04-09 02:00:00.000 +0200,2019-04-09,true,true,false,false
nxB3NKEm9I9f-a4EsFqQn,evt_1E_BZ_nANjQSFypbs2X9XzS,GLOBALPAY,FR,EUR,93086.44,0.8317373082191125,111918.07687371089,2019-04-09 06:48:00.000 +0200,2019-04-09,true,true,false,false
"4b0sa3IVdK61Mr3UPvzB_",evt_1El5-BIBxBAuQHhiqvwDHoY,GLOBALPAY,FR,EUR,93466.46,0.8317373082191125,112374.97594057335,2019-04-09 11:36:00.000 +0200,2019-04-09,true,true,false,false
"6ZzrZCLopR3nWGjeck0Ee",evt_1EmGgdpJscuAFk-ympRTnD7,GLOBALPAY,FR,EUR,94037.73,0.8317373082191125,113061.81539619807,2019-04-09 16:24:00.000 +0200,2019-04-09,true,true,false,false
BqX8TWCmSLmDjfdrb-Obn,evt_1EtBOx_h2UTxR2hk0xnl0aJ,GLOBALPAY,FR,EUR,94337.93,0.8317373082191125,113422.74666263696,2019-04-09 21:12:00.000 +0200,2019-04-09,true,true,false,false
rYDaGgRv-4Bph7lzqnTT1,evt_1EnGfNAfsrI5oxJ1KSj1i1t,GLOBALPAY,CA,CAD,93474.9,1.3962970767639205,66944.85117496547,2019-04-09 02:00:00.000 +0200,2019-04-09,true,true,false,false
bcjbz496Wev6S2QIt6m26,evt_1ENi8J56P0XWQpccWYHFxT8,GLOBALPAY,CA,CAD,93358.51,1.3962970767639205,66861.49498813612,2019-04-09 06:48:00.000 +0200,2019-04-09,true,false,false,false
d5BXfGxY92U41VFNUA4d4,evt_1ENCKK7Bl6D2x8IPc5wKW0h,GLOBALPAY,CA,CAD,93670.7,1.3962970767639205,67085.0792132951,2019-04-09 11:36:00.000 +0200,2019-04-09,true,true,false,false
hzyJIp-zDR9Tqcn6KLg6P,evt_1Ed9tQHiFm4abfzKke8RFJC,GLOBALPAY,CA,CAD,94309.35,1.3962970767639205,67542.4675517998,2019-04-09 16:24:00.000 +0200,2019-04-09,true,true,false,false
vwRsaP72jSXvwGdMS_4VB,evt_1E8d5Ik_AqqSPV-1ojiBy5N,GLOBALPAY,CA,CAD,94401.65,1.3962970767639205,67608.57096312678,2019-04-09 21:12:00.000 +0200,2019-04-09,true,true,false,false
V73YQMpp3OZh0a1I2NuW1,evt_1EOI-FW6OwUZD0Mnc1XQ_pO,GLOBALPAY,AE,USD,103728.68,1.0,103728.68,2019-04-09 02:00:00.000 +0200,2019-04-09,true,true,false,false
nZ3LsM3khsZVuXOGYQ9VX,evt_1Ewmb1_elveTW_kNrsY-0mb,GLOBALPAY,AE,USD,104371.35,1.0,104371.35,2019-04-09 06:48:00.000 +0200,2019-04-09,true,true,false,false
Ujm02i7pwqU-ONabxCt4a,evt_1EoMSCarRtgmFQ90Fi2akb3,GLOBALPAY,AE,USD,104830.46,1.0,104830.46,2019-04-09 11:36:00.000 +0200,2019-04-09,true,true,false,false
ZEATgy107dFOSlL02yxVc,evt_1Eb-ovT4yDtLBO3PO4JzB3v,GLOBALPAY,AE,USD,105037.42,1.0,105037.42,2019-04-09 16:24:00.000 +0200,2019-04-09,true,false,false,false
oMHHiR5sJ6eghsn9fQM-A,evt_1EVw15ZiLxrnft6PfGmyd8Z,GLOBALPAY,AE,USD,104817.18,1.0,104817.18,2019-04-09 21:12:00.000 +0200,2019-04-09,true,false,false,false
ePwxoahFDnL_DxWLtBVlQ,evt_1ELYhHF4bUB54LcPwzExVWI,GLOBALPAY,US,USD,86993.32,1.0,86993.32,2019-04-10 02:00:00.000 +0200,2019-04-10,true,false,false,false
mskZhShCIctDhfsDw9DRP,evt_1EnLP8vA5qDglann8-N6yZJ,GLOBALPAY,US,USD,86817.55,1.0,86817.55,2019-04-10 06:48:00.000 +0200,2019-04-10,true,true,false,false
OQkctPOflUPRX5UAPuqJK,evt_1Eup3wsap9fjaJ_GW83aKh8,GLOBALPAY,US,USD,87123.29,1.0,87123.29,2019-04-10 11:36:00.000 +0200,2019-04-10,true,true,false,false
zuwbiqAEEsvhN-JWKRyTw,evt_1EWgKs5FyB1QhgcVMezSe1M,GLOBALPAY,US,USD,87371.94,1.0,87371.94,2019-04-10 16:24:00.000 +0200,2019-04-10,true,true,false,false
I92ZzIutiUGeETWAEZ0Gu,evt_1EBHq_Uw37m9fnOkclFAt0N,GLOBALPAY,US,USD,87820.64,1.0,87820.64,2019-04-10 21:12:00.000 +0200,2019-04-10,true,false,false,false
vdGtAaA6Ny_DsY3mrXHx_,evt_1EQ8_5Pck0qEbiJkiEE2XTE,GLOBALPAY,MX,MXN,96218.42,25.056192549734675,3840.1053874811028,2019-04-10 02:00:00.000 +0200,2019-04-10,true,true,false,false
IfO4XTgEs2DlwWfMET0Ri,evt_1EcsJAG3mo6TJ0DpXNSkOve,GLOBALPAY,MX,MXN,96497.92,25.056192549734675,3851.260314529385,2019-04-10 06:48:00.000 +0200,2019-04-10,true,true,false,false
XFU3_gv0Qwozn-usBElBm,evt_1EXjz22CrCE_WrIjMBtl61h,GLOBALPAY,MX,MXN,96401.01,25.056192549734675,3847.392607981088,2019-04-10 11:36:00.000 +0200,2019-04-10,true,true,false,false
FJcVyMZEFMryfqldKd-l_,evt_1EnTc-928uWeNH9L3_VmUHR,GLOBALPAY,MX,MXN,96335.6,25.056192549734675,3844.7820756797355,2019-04-10 16:24:00.000 +0200,2019-04-10,true,true,false,false
rRGfr2VDS9kCwSAkoBaXT,evt_1Ery7J0lnsNf06I-omaVfGy,GLOBALPAY,MX,MXN,96942.37,25.056192549734675,3868.9984444993634,2019-04-10 21:12:00.000 +0200,2019-04-10,true,true,false,false
"2sehtOc-yk97DuhsnPmYB",evt_1EAr81cJN-JcVNTnOscJ4ZG,GLOBALPAY,UK,GBP,87449.91,0.7152838386910234,122259.03238640791,2019-04-10 02:00:00.000 +0200,2019-04-10,true,false,false,false
Y0BUZZHc07gElS3UJMXho,evt_1Em5e30rHB7DWThtwsV4zqp,GLOBALPAY,UK,GBP,87181.82,0.7152838386910234,121884.23012540533,2019-04-10 06:48:00.000 +0200,2019-04-10,true,true,false,false
Mx7yF4P2d-9ypO6OUwKcK,evt_1EYh1Yv8hBe07UaWMGeXzzM,GLOBALPAY,UK,GBP,87807.52,0.7152838386910234,122758.98776168164,2019-04-10 11:36:00.000 +0200,2019-04-10,true,true,false,false
--HnLxBy7iePIC7TO5J9x,evt_1EEHl9dPKsNhpkEKkhIfQDb,GLOBALPAY,UK,GBP,88213.76,0.7152838386910234,123326.9301336824,2019-04-10 16:24:00.000 +0200,2019-04-10,true,true,false,false
gihi6Qqc5qctD8VR7c3j2,evt_1Ew13-Jq-DYK4gTN08FbZ2-,GLOBALPAY,UK,GBP,88026.39,0.7152838386910234,123064.97817857757,2019-04-10 21:12:00.000 +0200,2019-04-10,true,false,false,false
nQDXKv6hiOB-qZ1y47ydy,evt_1E-vPUSPj2fhlbrelkTL-R1,GLOBALPAY,FR,EUR,94866.15,0.837221527246099,113310.69127193422,2019-04-10 02:00:00.000 +0200,2019-04-10,true,false,false,false
TSL-8ln2wstXso9DSU7JA,evt_1EyUpwBuRbOpdxd9vIpaE0U,GLOBALPAY,FR,EUR,95160.74,0.837221527246099,113662.55752287622,2019-04-10 06:48:00.000 +0200,2019-04-10,true,true,false,false
LL6NxNf5lJFYgG-8PE4F1,evt_1EMGpFecPHTPU_kh_QiLSqg,GLOBALPAY,FR,EUR,95837.09,0.837221527246099,114470.40822664961,2019-04-10 11:36:00.000 +0200,2019-04-10,true,true,false,false
idCRT4_ThRRkossA1oEWo,evt_1Eq44eVynNz1n0hnDMYImAg,GLOBALPAY,FR,EUR,96502.93,0.837221527246099,115265.7055026169,2019-04-10 16:24:00.000 +0200,2019-04-10,true,false,false,false
wHS6IXbwz7fbbgVtE5NL_,evt_1EVYwjTdkOBccXKa5kqz5Ah,GLOBALPAY,FR,EUR,96809.3,0.837221527246099,115631.64210365935,2019-04-10 21:12:00.000 +0200,2019-04-10,true,true,false,false
uM3LPCrewfJ6kFt1ZuxEg,evt_1E8VXqEF8fGlTPR3p6sxmro,GLOBALPAY,CA,CAD,95076.73,1.3913620544440914,68333.56544137407,2019-04-10 02:00:00.000 +0200,2019-04-10,true,false,false,false
UHPcB3ODbqcAhPT-VBaDs,evt_1EY5VOj8hl9SBMylq87kEuA,GLOBALPAY,CA,CAD,95576.83,1.3913620544440914,68692.99740834677,2019-04-10 06:48:00.000 +0200,2019-04-10,true,true,false,false
z3JRlGVshB2MRQpfzEvsy,evt_1ERM5RevezbHVR2vOBnv6nG,GLOBALPAY,CA,CAD,95435.76,1.3913620544440914,68591.60755115653,2019-04-10 11:36:00.000 +0200,2019-04-10,true,true,false,false
N_q4jWzURlYTvcuHexBq3,evt_1EPqDLzXJDmWiphePMTaEUj,GLOBALPAY,CA,CAD,95936.89,1.3913620544440914,68951.77979992481,2019-04-10 16:24:00.000 +0200,2019-04-10,true,true,false,false
itNbW3nttF20S52BRzCu4,evt_1Ey2F_4Oq5t9ju_jr9nAAja,GLOBALPAY,CA,CAD,95969.92,1.3913620544440914,68975.51912779745,2019-04-10 21:12:00.000 +0200,2019-04-10,true,true,false,false
"5qTlHHHhBccgtqA9mY_32",evt_1E5MuJBnv4A3DtCbqUIPLLi,GLOBALPAY,AE,USD,105020.32,1.0,105020.32,2019-04-10 02:00:00.000 +0200,2019-04-10,true,false,false,false
"8ebnmW9aS1MMGUolJa0qh",evt_1ES0K9L0gyv75wv55e_Zw-0,GLOBALPAY,AE,USD,105355.15,1.0,105355.15,2019-04-10 06:48:00.000 +0200,2019-04-10,true,true,false,false
fyf0-z_WCiS8mC3IXiVCl,evt_1EIVWuaS9hecI3dNY8qMUB1,GLOBALPAY,AE,USD,105244.59,1.0,105244.59,2019-04-10 11:36:00.000 +0200,2019-04-10,true,true,false,false
VoXNtdZoekyXf210tcgy_,evt_1En8d0ZhwPADiMQMreC4f1r,GLOBALPAY,AE,USD,105178.19,1.0,105178.19,2019-04-10 16:24:00.000 +0200,2019-04-10,true,true,false,false
"3tjbcjKGUGX-4pyMjJLSF",evt_1EkAQgaFeAMxLYlgnTyJVQD,GLOBALPAY,AE,USD,105548.95,1.0,105548.95,2019-04-10 21:12:00.000 +0200,2019-04-10,true,true,false,false
gXXFko5P23M3bSkFFtZ2U,evt_1E8wsEmsM6N2QC8F5ZnRToS,GLOBALPAY,US,USD,88481.28,1.0,88481.28,2019-04-11 02:00:00.000 +0200,2019-04-11,true,false,false,false
"3nG07733RHhFOT6W50ca4",evt_1EXJy5ZsVuzdap__4sZvayH,GLOBALPAY,US,USD,88305.44,1.0,88305.44,2019-04-11 06:48:00.000 +0200,2019-04-11,true,true,false,false
gcZQAQF2tResB379qcmo8,evt_1EACyMLoNMweHy9w_TbhRNm,GLOBALPAY,US,USD,88873.22,1.0,88873.22,2019-04-11 11:36:00.000 +0200,2019-04-11,true,false,false,false
QflUzWiSDtkE9_HdgozEJ,evt_1E_dceNfONLX5czuIGRTU5A,GLOBALPAY,US,USD,89555.13,1.0,89555.13,2019-04-11 16:24:00.000 +0200,2019-04-11,true,true,false,false
